Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Target,Days_Since_Registration,Age,FamilySize,TotalSpent,SpentPerPerson,TotalPurchases,NumWebPurchases_Ratio,NumCatalogPurchases_Ratio,NumStorePurchases_Ratio,CampaignAcceptanceRate,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Education_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Unknown
80124.0,0,0,47,483.0,84.0,398.0,205.0,84.0,241.0,1,3,7,8,1,1,0,0,0,0,0,3,11,1,,62,1,1495.0,1495.0,18,0.16666666666666666,0.3888888888888889,0.4444444444444444,0.2,False,True,False,False,False,False,True,False,False,False,False
38097.0,1,1,70,77.0,2.0,35.0,0.0,1.0,69.0,4,3,2,2,7,1,0,0,0,0,0,3,11,1,,55,3,184.0,61.333332,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2,False,False,False,True,False,False,True,False,False,False,False
72940.0,0,0,13,182.0,74.0,298.0,162.0,149.0,116.0,1,3,3,6,1,0,0,0,0,0,0,3,11,0,,55,1,981.0,981.0,12,0.25,0.25,0.5,0.0,False,True,False,False,False,False,True,False,False,False,False
22070.0,1,0,11,10.0,7.0,19.0,8.0,2.0,21.0,2,2,2,2,6,0,0,0,0,0,0,3,11,0,4396.0,55,2,67.0,33.5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,False,True,False,False,False,False,False,False,True,False,False
69267.0,0,0,31,778.0,44.0,499.0,95.0,73.0,146.0,2,3,4,5,7,0,0,0,0,0,0,3,11,1,,72,1,1635.0,1635.0,12,0.25,0.3333333333333333,0.4166666666666667,0.0,False,True,False,False,False,False,False,True,False,False,False
31788.0,1,0,15,16.0,7.0,23.0,0.0,8.0,6.0,3,3,0,4,5,0,0,0,0,0,1,3,11,0,,42,2,60.0,30.0,7,0.42857142857142855,0.0,0.5714285714285714,0.0,False,False,True,False,False,False,False,True,False,False,False
61905.0,0,1,2,167.0,0.0,43.0,6.0,2.0,13.0,2,4,2,4,5,0,0,0,0,0,0,3,11,0,4039.0,50,2,231.0,115.5,10,0.4,0.2,0.4,0.0,False,False,False,True,False,False,False,False,True,False,False
29315.0,1,1,55,13.0,2.0,14.0,8.0,7.0,4.0,4,2,0,4,6,0,0,0,0,0,0,3,11,0,3976.0,65,3,48.0,16.0,6,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,False
33378.0,1,1,38,33.0,6.0,40.0,3.0,7.0,10.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0,4343.0,62,3,99.0,33.0,6,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,True,False,False,False,False,False
66313.0,0,1,86,625.0,7.0,99.0,10.0,22.0,7.0,2,6,3,12,4,0,0,0,0,0,0,3,11,0,,62,2,770.0,385.0,21,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,False,False,False,True,False,False,False,False,True,False,False
60714.0,0,0,56,216.0,162.0,224.0,101.0,92.0,162.0,2,7,4,10,5,0,0,0,0,0,0,3,11,0,,69,1,957.0,957.0,21,0.3333333333333333,0.19047619047619047,0.47619047619047616,0.0,False,True,False,False,False,False,False,True,False,False,False
77882.0,0,0,29,68.0,129.0,396.0,188.0,22.0,15.0,1,3,3,5,1,0,0,0,0,0,0,3,11,0,,44,1,818.0,818.0,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0,False,False,True,False,False,False,False,False,True,False,False
69867.0,0,0,30,196.0,0.0,512.0,33.0,130.0,54.0,1,3,5,8,1,0,0,0,1,0,0,3,11,0,4461.0,39,1,925.0,925.0,16,0.1875,0.3125,0.5,0.2,False,False,False,True,False,False,False,True,False,False,False
63841.0,0,1,64,635.0,15.0,100.0,20.0,7.0,131.0,1,9,3,9,6,0,0,0,0,0,0,3,11,1,,57,2,908.0,454.0,21,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,False,False,True,False,False,True,False,False,False,False,False
24480.0,1,0,46,4.0,19.0,9.0,28.0,25.0,17.0,3,3,0,4,7,0,0,0,0,0,0,3,11,0,4190.0,44,2,102.0,51.0,7,0.42857142857142855,0.0,0.5714285714285714,0.0,True,False,False,False,False,False,True,False,False,False,False
51369.0,0,1,84,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,0,0,0,0,0,0,3,11,1,,49,2,576.0,288.0,14,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,False,True,False,False,False,False,False,False,True,False,False
37760.0,0,0,20,7.0,5.0,38.0,150.0,12.0,28.0,2,4,1,6,7,0,0,0,0,0,0,3,11,0,,79,1,240.0,240.0,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.0,False,True,False,False,False,False,False,False,True,False,False
65640.0,0,1,74,204.0,7.0,149.0,20.0,15.0,66.0,1,5,1,8,2,0,0,0,0,0,0,3,11,0,4128.0,51,2,461.0,230.5,14,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.0,False,False,False,True,False,False,False,False,True,False,False
44319.0,1,1,18,26.0,0.0,8.0,0.0,0.0,3.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,,50,3,37.0,12.333333,5,0.4,0.0,0.6,0.0,False,False,True,False,False,False,True,False,False,False,False
30631.0,1,0,75,15.0,6.0,20.0,4.0,5.0,20.0,1,3,1,2,7,0,0,0,0,0,0,3,11,0,4155.0,51,2,70.0,35.0,6,0.5,0.16666666666666666,0.3333333333333333,0.0,False,True,False,False,False,False,True,False,False,False,False
75278.0,0,0,17,304.0,98.0,230.0,150.0,74.0,74.0,1,6,3,13,3,0,0,0,0,0,0,3,11,0,,73,1,930.0,930.0,22,0.2727272727272727,0.13636363636363635,0.5909090909090909,0.0,False,True,False,False,False,False,False,False,True,False,False
50898.0,1,1,88,285.0,28.0,242.0,55.0,114.0,135.0,13,6,2,12,5,0,0,0,0,0,0,3,11,0,4283.0,69,3,859.0,286.33334,20,0.3,0.1,0.6,0.0,False,False,True,False,False,False,False,False,True,False,False
79946.0,0,0,19,395.0,183.0,565.0,166.0,141.0,28.0,1,5,11,5,3,0,0,0,0,0,0,3,11,0,3792.0,59,1,1478.0,1478.0,21,0.23809523809523808,0.5238095238095238,0.23809523809523808,0.0,False,True,False,False,False,False,False,False,False,True,False
35416.0,0,0,62,248.0,3.0,81.0,4.0,3.0,51.0,3,7,1,5,8,0,0,0,0,0,0,3,11,0,,76,1,390.0,390.0,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.0,False,False,True,False,False,True,False,False,False,False,False
32414.0,0,0,11,20.0,6.0,5.0,0.0,9.0,12.0,1,1,0,3,7,1,0,0,0,0,0,3,11,1,4399.0,41,1,52.0,52.0,4,0.25,0.0,0.75,0.2,False,False,False,False,False,False,False,False,True,False,False
38361.0,1,0,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,0,0,0,0,0,0,3,11,0,,56,2,137.0,68.5,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,False,True,False,False,False,False,False,False,True,False,False
82497.0,0,0,32,777.0,129.0,573.0,216.0,21.0,203.0,1,2,7,9,4,0,0,1,0,0,0,3,11,1,,45,1,1919.0,1919.0,18,0.1111111111111111,0.3888888888888889,0.5,0.2,False,True,False,False,False,False,True,False,False,False,False
16626.0,2,0,76,8.0,3.0,22.0,21.0,1.0,13.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0,,54,3,68.0,22.666666,6,0.5,0.0,0.5,0.0,False,True,False,False,False,False,False,False,True,False,False
29672.0,1,1,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,0,0,0,0,0,3,11,1,4159.0,60,3,25.0,8.333333,3,0.0,0.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False
55951.0,0,1,62,1241.0,0.0,80.0,0.0,13.0,40.0,3,3,6,11,8,0,1,0,0,1,0,3,11,1,,73,2,1374.0,687.0,20,0.15,0.3,0.55,0.4,False,False,True,False,False,False,False,False,True,False,False
35388.0,1,0,20,6.0,4.0,7.0,4.0,3.0,8.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,4312.0,37,2,32.0,16.0,4,0.25,0.0,0.75,0.0,False,False,False,False,False,True,False,False,False,False,False
42386.0,1,0,43,65.0,4.0,16.0,0.0,4.0,11.0,1,3,0,3,8,0,0,0,0,0,0,3,11,0,,39,2,100.0,50.0,6,0.5,0.0,0.5,0.0,False,False,True,False,False,False,False,False,True,False,False
68627.0,0,0,45,395.0,15.0,263.0,60.0,54.0,38.0,1,2,3,6,1,0,0,0,0,0,0,3,11,0,4161.0,43,1,825.0,825.0,11,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.0,False,True,False,False,False,False,False,True,False,False,False
57912.0,0,1,34,801.0,0.0,80.0,0.0,0.0,35.0,5,8,3,12,5,0,1,0,0,0,0,3,11,1,,60,2,916.0,458.0,23,0.34782608695652173,0.13043478260869565,0.5217391304347826,0.2,False,False,False,True,False,True,False,False,False,False,False
35246.0,1,1,53,36.0,0.0,12.0,2.0,2.0,10.0,4,3,1,3,5,0,0,0,0,0,0,3,11,0,,67,3,62.0,20.666666,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,False,True,False,False,False,True,False,False,False,False,False
58821.0,0,1,44,513.0,14.0,154.0,19.0,0.0,28.0,1,9,2,9,6,0,0,0,0,0,0,3,11,1,4152.0,69,2,728.0,364.0,20,0.45,0.1,0.45,0.0,False,False,False,False,False,False,False,False,True,False,False
46377.0,1,0,89,37.0,0.0,46.0,4.0,3.0,0.0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,4128.0,47,2,90.0,45.0,6,0.3333333333333333,0.16666666666666666,0.5,0.0,False,False,False,True,False,False,True,False,False,False,False
39747.0,1,0,43,80.0,15.0,93.0,20.0,13.0,52.0,3,5,1,4,8,0,0,0,0,0,0,3,11,1,,37,2,273.0,136.5,10,0.5,0.1,0.4,0.0,False,True,False,False,False,False,False,True,False,False,False
23976.0,1,0,68,14.0,1.0,21.0,2.0,3.0,25.0,3,3,1,3,7,0,0,0,0,0,0,3,11,0,,41,2,66.0,33.0,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,False,True,False,False,False,False,False,False,True,False,False
80950.0,0,0,44,525.0,147.0,112.0,219.0,147.0,63.0,1,6,7,9,2,0,0,0,1,0,0,3,11,0,,64,1,1213.0,1213.0,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.2,False,False,True,False,False,False,True,False,False,False,False
27038.0,0,0,64,1.0,26.0,25.0,17.0,23.0,15.0,1,3,0,3,9,0,0,0,0,0,0,3,11,0,,59,1,107.0,107.0,6,0.5,0.0,0.5,0.0,False,True,False,False,False,False,False,False,False,True,False
77457.0,0,0,85,675.0,11.0,400.0,15.0,45.0,11.0,1,2,5,10,1,0,0,1,0,0,0,3,11,0,4008.0,78,1,1157.0,1157.0,17,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.2,False,True,False,False,False,False,False,True,False,False,False
64100.0,0,1,93,509.0,0.0,27.0,0.0,0.0,10.0,1,8,3,6,7,0,1,0,0,0,0,3,11,1,4214.0,61,2,546.0,273.0,17,0.47058823529411764,0.17647058823529413,0.35294117647058826,0.2,False,False,True,False,False,False,True,False,False,False,False
42670.0,0,0,12,154.0,2.0,46.0,20.0,4.0,15.0,1,4,2,4,4,0,0,0,0,0,0,3,11,0,,33,1,241.0,241.0,10,0.4,0.2,0.4,0.0,False,False,True,False,False,False,False,False,True,False,False
12571.0,1,0,86,655.0,5.0,14.0,2.0,12.0,17.0,4,3,1,3,6,0,0,0,0,0,0,3,11,0,,49,2,705.0,352.5,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,False,True,False,False,False,True,False,False,False,False,False
22574.0,2,1,28,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,,58,4,37.0,9.25,5,0.4,0.0,0.6,0.0,False,True,False,False,False,False,True,False,False,False,False
51277.0,0,0,69,861.0,138.0,461.0,60.0,30.0,61.0,1,6,5,12,3,0,1,0,1,0,0,3,11,1,4431.0,36,1,1611.0,1611.0,23,0.2608695652173913,0.21739130434782608,0.5217391304347826,0.4,False,True,False,False,False,False,True,False,False,False,False
70893.0,0,0,42,768.0,44.0,561.0,77.0,44.0,14.0,1,6,6,10,3,0,0,0,0,0,0,3,11,1,4343.0,49,1,1508.0,1508.0,22,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0,False,False,True,False,False,False,False,True,False,False,False
54198.0,1,1,13,185.0,0.0,28.0,3.0,2.0,17.0,6,3,1,6,4,0,0,0,0,0,0,3,11,0,,59,3,235.0,78.333336,10,0.3,0.1,0.6,0.0,False,True,False,False,False,False,True,False,False,False,False
28839.0,1,1,86,24.0,0.0,7.0,0.0,0.0,1.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,3824.0,69,3,32.0,10.666667,5,0.4,0.0,0.6,0.0,False,False,True,False,False,False,False,False,True,False,False
40321.0,1,1,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0,,53,3,102.0,34.0,6,0.5,0.0,0.5,0.0,False,True,False,False,False,False,True,False,False,False,False
66503.0,1,0,30,91.0,64.0,128.0,65.0,3.0,50.0,2,4,3,6,3,0,0,0,0,0,0,3,11,0,,40,2,401.0,200.5,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.0,False,True,False,False,False,False,False,True,False,False,False
30833.0,1,1,33,11.0,0.0,7.0,3.0,1.0,6.0,2,1,0,3,5,0,0,0,0,0,0,3,11,0,,74,3,28.0,9.333333,4,0.25,0.0,0.75,0.0,False,True,False,False,False,False,True,False,False,False,False
51277.0,1,2,67,738.0,20.0,172.0,52.0,50.0,20.0,6,2,3,10,7,0,1,0,1,0,0,3,11,1,,55,4,1052.0,263.0,15,0.13333333333333333,0.2,0.6666666666666666,0.4,False,True,False,False,False,False,False,True,False,False,False
64795.0,0,1,23,412.0,5.0,119.0,38.0,29.0,77.0,3,3,3,12,2,0,0,0,0,0,0,3,11,0,,54,2,680.0,340.0,18,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,False
34421.0,1,0,81,3.0,3.0,7.0,6.0,2.0,9.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,4489.0,51,2,30.0,15.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,False
47025.0,1,1,6,16.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,1,3886.0,60,3,20.0,6.6666665,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,False,False,True,False,True,False,False,False,False,False
64325.0,0,1,41,731.0,60.0,353.0,78.0,12.0,73.0,5,10,3,5,7,0,0,0,0,0,0,3,11,1,4313.0,64,2,1307.0,653.5,18,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.0,False,False,False,True,False,True,False,False,False,False,False
40464.0,0,1,78,424.0,17.0,118.0,7.0,23.0,41.0,6,8,2,8,8,0,0,0,0,0,0,3,11,0,4191.0,72,2,630.0,315.0,18,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0,False,True,False,False,False,False,False,True,False,False,False
62187.0,0,0,49,792.0,0.0,275.0,45.0,45.0,126.0,1,4,8,5,3,0,0,0,0,0,0,3,11,0,4369.0,68,1,1283.0,1283.0,17,0.23529411764705882,0.47058823529411764,0.29411764705882354,0.0,False,True,False,False,False,False,True,False,False,False,False
14849.0,1,0,39,21.0,2.0,28.0,3.0,2.0,9.0,3,2,0,4,8,0,0,0,0,0,0,3,11,0,4458.0,49,2,65.0,32.5,6,0.3333333333333333,0.0,0.6666666666666666,0.0,False,False,False,True,False,True,False,False,False,False,False
27255.0,1,0,3,22.0,1.0,11.0,0.0,1.0,2.0,1,1,0,3,7,0,0,0,0,0,0,3,11,1,4304.0,41,2,37.0,18.5,4,0.25,0.0,0.75,0.0,False,True,False,False,False,False,True,False,False,False,False
54432.0,2,1,37,33.0,0.0,5.0,0.0,0.0,0.0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,4248.0,75,4,38.0,9.5,4,0.25,0.0,0.75,0.0,False,False,False,True,False,False,True,False,False,False,False
29999.0,1,0,22,68.0,7.0,59.0,10.0,5.0,11.0,4,3,1,4,8,0,0,0,0,0,0,3,11,0,,39,2,160.0,80.0,8,0.375,0.125,0.5,0.0,False,False,False,True,False,False,False,True,False,False,False
24072.0,1,0,79,9.0,1.0,6.0,3.0,0.0,4.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,,42,2,23.0,11.5,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,False,True,False,False,False
33996.0,0,0,46,40.0,2.0,15.0,8.0,0.0,6.0,1,1,1,3,4,0,0,0,0,0,0,3,11,0,4183.0,36,1,71.0,71.0,5,0.2,0.2,0.6,0.0,False,False,False,True,False,False,False,True,False,False,False
66334.0,0,1,82,909.0,11.0,218.0,0.0,0.0,23.0,2,9,3,5,5,0,0,0,0,0,0,3,11,1,4433.0,69,2,1161.0,580.5,17,0.5294117647058824,0.17647058823529413,0.29411764705882354,0.0,False,False,False,True,False,False,True,False,False,False,False
35178.0,1,0,10,23.0,1.0,13.0,2.0,2.0,18.0,1,1,1,2,7,1,0,0,0,0,0,3,11,1,4222.0,54,2,59.0,29.5,4,0.25,0.25,0.5,0.2,False,False,True,False,False,False,True,False,False,False,False
22010.0,1,0,51,11.0,2.0,9.0,3.0,0.0,8.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,,42,2,33.0,16.5,5,0.4,0.0,0.6,0.0,False,True,False,False,False,False,False,False,True,False,False
62204.0,0,2,38,317.0,46.0,247.0,151.0,46.0,139.0,1,4,5,12,3,0,0,0,0,0,0,3,11,1,4518.0,65,3,946.0,315.33334,21,0.19047619047619047,0.23809523809523808,0.5714285714285714,0.0,False,True,False,False,False,True,False,False,False,False,False
75693.0,0,0,10,797.0,153.0,293.0,72.0,97.0,30.0,1,11,4,6,4,0,1,1,1,0,0,3,11,1,4698.0,57,1,1442.0,1442.0,21,0.5238095238095238,0.19047619047619047,0.2857142857142857,0.6,False,True,False,False,False,True,False,False,False,False,False
30675.0,1,0,14,10.0,2.0,16.0,11.0,2.0,21.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,4516.0,53,2,62.0,31.0,4,0.25,0.0,0.75,0.0,False,True,False,False,False,False,True,False,False,False,False
83003.0,0,0,18,856.0,61.0,570.0,40.0,25.0,122.0,1,7,6,8,3,0,0,1,0,0,0,3,11,1,4434.0,60,1,1674.0,1674.0,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.2,False,True,False,False,False,False,False,False,True,False,False
83532.0,0,0,36,755.0,144.0,562.0,104.0,64.0,224.0,1,4,6,4,1,0,0,1,0,0,0,3,11,1,,126,1,1853.0,1853.0,14,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2,False,False,False,True,False,False,False,False,True,False,False
68655.0,0,0,95,456.0,19.0,832.0,75.0,118.0,38.0,1,4,5,11,3,0,0,0,0,0,0,3,11,0,4580.0,37,1,1538.0,1538.0,20,0.2,0.25,0.55,0.0,False,True,False,False,False,False,False,True,False,False,False
41411.0,0,0,11,37.0,32.0,38.0,11.0,3.0,18.0,1,2,1,4,6,0,0,0,0,0,0,3,11,0,4303.0,39,1,139.0,139.0,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,False,True,False,False,False,True,False,False,False,False,False
55212.0,0,1,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,0,1,0,0,1,0,3,11,1,,56,2,1182.0,591.0,17,0.23529411764705882,0.11764705882352941,0.6470588235294118,0.4,False,False,False,True,False,False,True,False,False,False,False
59292.0,0,1,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,0,0,0,0,0,0,3,11,0,,75,2,507.0,253.5,16,0.1875,0.3125,0.5,0.0,False,False,False,True,False,False,False,False,True,False,False
27190.0,1,0,13,1.0,6.0,7.0,0.0,1.0,3.0,1,1,0,2,8,1,0,0,0,0,0,3,11,0,,52,2,18.0,9.0,3,0.3333333333333333,0.0,0.6666666666666666,0.2,True,False,False,False,False,False,False,False,True,False,False
82623.0,0,0,58,204.0,34.0,204.0,172.0,153.0,173.0,1,2,9,4,1,0,0,0,0,0,0,3,11,0,4212.0,73,1,940.0,940.0,15,0.13333333333333333,0.6,0.26666666666666666,0.0,False,True,False,False,False,True,False,False,False,False,False
44300.0,1,1,65,30.0,0.0,9.0,0.0,0.0,3.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0,,60,3,42.0,14.0,4,0.25,0.0,0.75,0.0,False,True,False,False,False,False,True,False,False,False,False
84835.0,0,0,0,189.0,104.0,379.0,111.0,189.0,218.0,1,4,4,6,1,0,0,0,0,0,0,3,11,1,,55,1,1190.0,1190.0,14,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,False,True,False,False,False,True,False,False,False,False,False
30372.0,1,1,33,15.0,0.0,12.0,7.0,3.0,7.0,3,2,0,3,7,0,0,0,0,0,0,3,11,0,,54,3,44.0,14.666667,5,0.4,0.0,0.6,0.0,False,True,False,False,False,False,False,False,False,True,False
33181.0,1,0,90,9.0,0.0,3.0,0.0,0.0,4.0,1,1,0,2,6,1,0,0,0,0,0,3,11,0,4071.0,49,2,16.0,8.0,3,0.3333333333333333,0.0,0.6666666666666666,0.2,False,False,True,False,False,False,True,False,False,False,False
71113.0,0,1,95,495.0,33.0,255.0,11.0,33.0,8.0,4,6,7,9,4,0,0,0,0,0,0,3,11,1,,68,2,835.0,417.5,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.0,False,True,False,False,False,False,True,False,False,False,False
71952.0,1,0,93,656.0,80.0,455.0,52.0,107.0,93.0,2,8,4,8,4,1,0,1,0,0,0,3,11,1,4222.0,39,2,1443.0,721.5,20,0.4,0.2,0.4,0.4,False,True,False,False,False,False,True,False,False,False,False
69759.0,0,0,38,452.0,20.0,514.0,13.0,30.0,0.0,3,4,6,5,3,0,0,0,0,0,0,3,11,0,,59,1,1029.0,1029.0,15,0.26666666666666666,0.4,0.3333333333333333,0.0,False,False,False,True,False,False,False,True,False,False,False
72099.0,0,0,18,546.0,91.0,410.0,119.0,0.0,22.0,1,3,4,10,1,0,0,0,0,0,0,3,11,1,,51,1,1188.0,1188.0,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.0,False,True,False,False,False,False,True,False,False,False,False
60000.0,0,1,57,1048.0,0.0,217.0,0.0,0.0,12.0,5,11,3,5,6,0,0,0,0,0,0,3,11,1,,49,2,1277.0,638.5,19,0.5789473684210527,0.15789473684210525,0.2631578947368421,0.0,False,False,False,True,False,False,False,True,False,False,False
38643.0,1,1,45,22.0,2.0,14.0,0.0,1.0,10.0,2,2,0,3,7,0,0,0,0,0,1,3,11,0,,47,3,49.0,16.333334,5,0.4,0.0,0.6,0.0,False,True,False,False,False,False,False,True,False,False,False
50737.0,0,1,61,,0.0,11.0,0.0,0.0,10.0,1,2,0,4,6,0,1,0,0,0,0,3,11,0,4187.0,70,2,21.0,10.5,6,0.3333333333333333,0.0,0.6666666666666666,0.2,False,True,False,False,False,False,True,False,False,False,False
68462.0,0,0,6,561.0,64.0,785.0,84.0,128.0,48.0,1,3,3,8,1,0,0,0,0,0,0,3,11,1,4515.0,56,1,1670.0,1670.0,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.0,False,False,False,True,False,False,True,False,False,False,False
65073.0,0,0,65,629.0,17.0,177.0,69.0,0.0,8.0,1,5,3,5,2,0,0,0,0,0,1,3,11,0,,82,1,900.0,900.0,13,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.0,False,False,True,False,False,False,True,False,False,False,False
46681.0,0,2,52,269.0,15.0,69.0,15.0,19.0,38.0,2,4,6,4,5,0,0,0,0,0,0,3,11,0,4274.0,77,3,425.0,141.66667,14,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,False,False,False,True,False,False,False,False,True,False,False
78618.0,0,0,87,736.0,163.0,818.0,212.0,163.0,61.0,1,4,7,10,2,0,1,0,0,0,0,3,11,1,,68,1,2153.0,2153.0,21,0.19047619047619047,0.3333333333333333,0.47619047619047616,0.2,False,True,False,False,False,False,True,False,False,False,False
62187.0,0,1,38,512.0,0.0,83.0,0.0,0.0,41.0,3,6,2,10,4,0,0,0,0,0,0,3,11,1,,56,2,636.0,318.0,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.0,False,False,False,True,False,False,False,False,False,True,False
28442.0,2,0,53,19.0,3.0,10.0,11.0,8.0,6.0,3,2,1,4,4,0,0,0,0,0,0,3,11,0,,47,3,57.0,19.0,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,False,True,False,False,False,False,True,False,False,False,False
37717.0,1,0,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0,,47,2,25.0,12.5,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,False,False,True,False,False,True,False,False,False,False
51479.0,1,1,67,247.0,8.0,160.0,6.0,8.0,65.0,7,6,3,6,7,0,0,0,0,0,0,3,11,1,,58,3,494.0,164.66667,15,0.4,0.2,0.4,0.0,False,True,False,False,False,False,True,False,False,False,False
54803.0,0,1,65,404.0,0.0,92.0,28.0,27.0,142.0,2,6,2,9,4,0,0,0,0,0,0,3,11,0,,56,2,693.0,346.5,17,0.35294117647058826,0.11764705882352941,0.5294117647058824,0.0,False,True,False,False,False,False,False,True,False,False,False
79530.0,0,0,64,333.0,0.0,815.0,129.0,42.0,29.0,1,4,10,11,2,0,0,0,0,0,0,3,11,1,,65,1,1348.0,1348.0,25,0.16,0.4,0.44,0.0,False,True,False,False,False,False,True,False,False,False,False
31615.0,1,0,82,2.0,3.0,20.0,6.0,11.0,9.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,,49,2,51.0,25.5,5,0.4,0.0,0.6,0.0,False,True,False,False,False,True,False,False,False,False,False
72025.0,0,0,27,833.0,33.0,549.0,151.0,133.0,233.0,1,4,3,8,3,0,0,0,0,0,0,3,11,0,,63,1,1932.0,1932.0,15,0.26666666666666666,0.2,0.5333333333333333,0.0,False,True,False,False,False,False,False,False,True,False,False
52614.0,0,1,63,789.0,0.0,142.0,12.0,9.0,38.0,2,2,4,8,8,0,0,0,0,0,0,3,11,1,4850.0,50,2,990.0,495.0,14,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,False,False,False,True,False,False,False,True,False,False,False
35684.0,1,0,66,10.0,4.0,7.0,0.0,6.0,3.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,,41,2,30.0,15.0,4,0.25,0.0,0.75,0.0,False,False,False,False,False,False,True,False,False,False,False
48178.0,1,1,69,159.0,4.0,45.0,6.0,2.0,38.0,6,5,1,4,8,0,0,0,0,0,0,3,11,0,,50,3,254.0,84.666664,10,0.5,0.1,0.4,0.0,False,True,False,False,False,False,True,False,False,False,False
29548.0,1,0,52,7.0,1.0,6.0,3.0,1.0,11.0,1,1,1,2,4,1,0,0,0,0,0,3,11,0,,55,2,29.0,14.5,4,0.25,0.25,0.5,0.2,False,False,True,False,False,False,False,True,False,False,False
